product_id,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm
476,Sports equipments,60,1270,2,1550,30,20,20
476,Beauty products,47,782,2,1400,40,41,42
476,Beauty products,29,223,1,6250,55,10,68
476,Beauty products,63,410,1,2000,35,10,25
476,Beauty products,34,292,3,500,30,52,20
476,Beauty products,57,1699,1,1000,60,11,11
476,Beauty products,44,956,3,200,20,25,25
476,Beauty products,43,859,1,1250,16,16,15
476,Beauty products,43,376,2,150,18,6,16
476,Beauty products,51,774,2,2633,37,20,29
476,Beauty products,55,638,1,400,25,12,17
476,Beauty products,45,660,1,100,20,2,15
476,Beauty products,34,740,2,250,20,10,15
476,Sports equipments,52,2042,1,400,20,8,17
476,Clothes,59,554,2,533,52,6,40
476,Clothes,49,357,2,700,60,10,50
476,Sports equipments,49,854,1,150,20,3,18
476,Stationery,46,867,1,250,25,20,20
476,Home construction,46,656,5,1650,29,10,22
476,Beauty products,52,560,1,300,16,11,11
476,Computer accessories,52,671,6,1300,25,30,40
476,Computer accessories,50,1352,4,2000,16,50,16
476,Clothes,52,233,1,8950,41,40,40
476,Agro products,52,1296,1,1350,26,18,18
476,Books,48,566,1,600,16,16,11
476,Office furnitures,49,204,1,264,17,14,16
476,Beauty products,49,395,1,133,16,9,11
476,Agro products,30,878,1,1400,44,6,36
476,Office furnitures,54,596,2,350,17,4,12
476,Beauty products,59,284,3,3000,50,35,15
476,Beauty products,39,1200,1,517,25,13,16
476,Beauty products,56,225,1,1000,33,32,38
476,Office furnitures,,,,850,30,24,18
476,Office furnitures,55,456,5,600,20,8,20
476,Books,60,1149,5,1525,68,9,35
476,Home construction,46,634,2,2000,25,35,25
476,Home construction,49,1363,2,700,31,6,25
476,Electronics,,,,250,28,10,23
476,Home construction,35,218,1,1400,55,10,40
476,Beauty products,60,805,1,16000,45,32,23
476,Clothes,55,1987,3,2550,65,8,45
476,Home construction,50,718,4,500,23,9,19
476,Computer accessories,59,143,2,50,16,10,11
476,Office furnitures,52,852,1,1660,25,21,15
476,Office furnitures,31,282,2,100,20,6,15
476,Computer accessories,34,617,2,250,24,11,11
476,Beauty products,28,318,2,388,19,12,14
476,Beauty products,56,212,1,950,44,3,33
476,Computer accessories,59,916,1,700,16,12,12
476,Home construction,53,812,4,400,16,6,11
476,Office furnitures,46,692,3,3100,38,99,14
476,Sports equipments,25,385,1,600,16,16,11
476,Sports equipments,34,723,1,650,16,13,16
476,Sports equipments,41,729,1,1950,20,30,30
476,Beauty products,41,353,4,950,38,14,37
476,Beauty products,49,201,1,350,21,13,20
476,Beauty products,58,2170,1,500,24,20,20
476,Computer accessories,32,348,5,2550,42,8,19
476,Office furnitures,56,582,3,500,23,15,19
476,Office furnitures,53,664,4,2600,50,10,30
476,Office furnitures,60,919,1,150,22,3,15
476,Sports equipments,54,868,1,6350,50,30,30
476,Sports equipments,33,1154,3,600,20,20,20
476,Stationery,42,101,1,100,22,5,14
476,Home construction,59,3949,10,500,20,10,15
476,Clothes,58,897,3,150,24,2,17
476,Beauty products,53,586,1,2000,35,9,25
476,Beauty products,49,1948,2,700,23,6,15
476,Computer accessories,33,1209,1,700,16,17,11
476,Computer accessories,60,848,5,700,50,5,40
476,Sports equipments,60,115,5,50,42,9,25
476,Books,23,45,1,400,16,3,29
476,Books,51,961,2,375,26,8,18
476,Sports equipments,57,625,2,400,58,3,45
476,Office furnitures,46,3184,1,2380,32,30,23
476,Sports equipments,51,89,1,100,18,6,11
476,Sports equipments,45,972,2,100,16,11,14
476,Home appliances,55,788,5,500,27,14,23
476,Books,55,2024,4,300,68,8,13
476,Computer accessories,57,404,4,750,22,15,33
476,Books,42,331,1,550,23,37,35
476,Books,41,2526,2,1150,22,10,9
476,Books,48,432,4,1525,25,34,37
476,Books,41,1011,1,600,24,13,18
476,Books,49,454,2,5650,98,35,48
476,Books,59,1025,4,600,16,4,13
476,Books,26,138,1,200,20,7,20
476,Books,50,970,5,750,16,10,50
476,Computer accessories,59,549,2,200,16,13,11
476,Books,57,357,1,600,26,14,14
476,Clothes,63,233,8,2550,42,17,32
476,Computer accessories,37,526,1,450,30,10,17
476,Books,29,1386,1,600,23,17,15
476,Agro products,55,661,1,17800,40,68,40
476,Home construction,33,377,2,7450,23,80,12
476,Beauty products,48,913,2,700,30,16,16
476,Beauty products,53,856,1,6300,60,25,25
476,Clothes,37,242,2,900,60,15,15
476,Sports equipments,53,321,2,200,25,5,15
476,Home appliances,27,475,3,200,16,16,16
476,Books,53,1181,1,2150,60,15,30
476,Books,49,278,6,850,17,17,15
476,Office furnitures,56,577,4,7300,45,15,34
476,Stationery,49,1235,2,250,16,16,16
476,Office furnitures,58,1419,4,8333,59,31,75
476,Agro products,57,399,1,5350,16,50,45
476,Beauty products,32,287,3,100,19,2,17
476,Beauty products,60,1008,4,300,25,35,20
476,Beauty products,57,663,1,4100,34,10,38
476,Home construction,36,1755,2,3717,30,14,34
476,Home construction,54,339,1,950,33,15,14
476,Computer accessories,44,941,1,900,25,19,14
476,Computer accessories,53,468,1,200,16,8,15
476,Beauty products,35,558,1,1250,30,10,17
476,Computer accessories,45,193,1,200,17,9,20
476,Office furnitures,30,202,1,1830,41,10,40
476,Clothes,39,1424,4,7450,101,16,32
476,Beauty products,58,1359,1,300,16,2,20
476,Office furnitures,61,292,1,4050,45,15,35
476,Clothes,51,372,2,150,16,9,11
476,Sports equipments,54,1150,1,1700,33,12,33
476,Sports equipments,54,404,4,900,22,12,33
476,Home construction,60,593,2,200,18,12,22
476,Clothes,59,1950,2,200,21,8,17
476,Clothes,56,389,1,300,16,5,15
476,Home construction,54,166,2,400,20,20,20
476,Home construction,27,375,2,200,16,14,14
476,Agro products,46,1348,2,1400,25,21,21
476,Sports equipments,50,233,1,400,45,15,35
476,Clothes,52,610,1,200,21,7,14
476,Home construction,48,710,4,5650,77,16,19
476,Computer accessories,30,2871,1,300,21,2,14
476,Home construction,46,1624,3,750,25,17,20
476,Home construction,60,801,1,1020,23,17,28
476,Computer accessories,52,297,1,1150,37,23,35
476,Home construction,55,134,1,100,20,3,15
476,Home construction,50,551,2,2200,35,5,27
476,Beauty products,46,175,2,649,16,18,17
476,Beauty products,52,1953,1,350,25,10,15
476,Books,63,2263,1,200,16,3,13
476,Beauty products,57,902,2,850,16,36,13
476,Beauty products,60,700,1,100,32,2,24
476,Beauty products,58,1280,2,850,27,8,24
476,Beauty products,59,569,1,5275,45,27,31
476,Beauty products,60,2050,2,500,23,6,15
476,Beauty products,40,1534,2,943,24,16,29
476,Beauty products,45,864,2,7600,50,15,55
476,Sports equipments,52,1177,6,850,22,32,11
476,Sports equipments,59,1297,1,1450,30,32,11
476,Sports equipments,36,1182,1,1150,24,20,16
476,Sports equipments,60,338,1,3350,21,8,21
476,Home appliances,57,2132,2,300,69,11,11
476,Office furnitures,47,1060,1,1815,29,21,23
476,Beauty products,40,707,1,438,21,19,19
476,Sports equipments,45,1879,1,11850,30,36,46
476,Clothes,52,313,6,9200,60,20,29
476,Books,58,585,1,350,24,2,24
476,Office furnitures,56,297,1,700,100,5,11
476,Electronics,52,769,1,888,25,9,30
476,Home construction,44,229,1,300,16,8,11
476,Beauty products,52,627,1,6350,30,30,30
476,Beauty products,55,487,3,550,17,9,27
476,Beauty products,44,1183,2,1350,42,11,12
476,Beauty products,15,328,2,150,28,5,14
476,Beauty products,40,1958,1,500,16,16,11
476,Beauty products,59,977,1,3450,40,13,15
476,Beauty products,56,777,2,275,16,11,11
476,Home construction,19,369,1,450,32,7,20
476,Home construction,57,1568,1,100,18,6,11
476,Home construction,51,370,2,150,22,7,14
476,Sports equipments,28,1427,1,1000,24,19,25
476,Beauty products,46,171,4,7825,35,35,40
476,Beauty products,57,607,2,600,21,20,17
476,Computer accessories,58,761,2,300,16,11,20
476,Books,60,983,1,927,22,13,28
476,Beauty products,56,841,1,1340,32,14,27
476,Beauty products,56,482,1,14900,16,10,16
476,Office furnitures,55,190,1,250,16,2,11
476,Agro products,51,556,2,250,20,10,15
476,Home construction,51,759,5,9150,87,10,56
476,Computer accessories,34,1078,2,200,41,2,29
476,Beauty products,56,710,1,550,16,11,11
476,Beauty products,54,551,3,200,27,13,17
476,Beauty products,49,410,2,8750,45,28,45
476,Books,,,,1500,30,10,36
476,Office furnitures,47,511,1,7875,60,25,25
476,Office furnitures,41,733,3,200,16,13,13
476,Books,62,594,3,350,19,9,27
476,Agro products,48,451,4,100,19,3,11
476,Office furnitures,49,874,6,600,40,9,15
476,Office furnitures,34,545,3,2200,48,25,25
476,Home construction,28,364,2,250,16,16,16
476,Office furnitures,48,351,2,100,19,4,11
476,Office furnitures,58,591,1,150,19,4,11
476,Books,58,537,4,700,20,35,35
476,Computer accessories,48,151,1,100,16,5,20
476,Home construction,51,1499,2,200,20,7,14
476,Home appliances,58,651,5,4600,71,4,44
476,Beauty products,56,1558,3,1600,20,40,20
476,Beauty products,59,648,1,475,18,11,16
476,Stationery,42,363,1,922,30,15,17
476,Agro products,,,,550,16,11,23
476,Office furnitures,56,343,1,150,19,12,16
476,Housewares,49,565,1,483,28,2,23
476,Beauty products,59,734,4,300,17,4,12
476,Office furnitures,44,132,1,200,17,8,12
476,Home construction,64,319,1,1600,40,15,35
476,Home construction,42,404,2,750,17,23,17
476,Beauty products,53,186,1,1213,36,12,31
476,Clothes,60,873,6,2200,30,25,30
476,Home construction,44,260,8,3765,44,22,52
476,Home construction,48,1177,4,1900,96,5,45
476,Books,42,553,3,250,17,8,11
476,Clothes,54,391,1,4000,60,18,48
476,Agro products,45,804,1,175,16,5,11
476,Home appliances,54,1323,2,2650,31,16,16
476,Home appliances,36,418,1,900,30,16,25
476,Sports equipments,61,80,2,12200,65,65,18
476,Home construction,51,590,1,2400,43,42,11
476,Clothes,60,534,1,150,16,6,11
476,Housewares,54,447,1,1300,32,20,22
476,Stationery,46,414,1,300,16,3,18
476,Clothes,41,544,6,600,20,20,20
476,Stationery,44,209,1,1350,39,18,39
476,Clothes,52,560,6,1225,32,52,19
476,Office furnitures,38,3419,1,1650,32,22,11
476,Beauty products,63,670,6,200,17,9,16
476,Clothes,39,301,1,5050,64,13,63
476,Agro products,26,198,1,100,16,6,11
476,Office furnitures,57,2021,4,3350,55,10,40
476,Beauty products,60,918,1,100,22,3,15
476,Books,25,1564,1,550,20,30,20
476,Books,60,530,6,833,30,18,27
476,Office furnitures,43,519,1,450,20,50,20
476,Home construction,34,1695,1,1283,33,49,22
476,Beauty products,24,2227,1,717,17,16,15
476,Home appliances,58,722,1,13850,35,95,25
476,Home construction,28,449,2,300,23,3,16
476,Home construction,45,2637,1,700,20,12,12
476,Clothes,53,1207,1,525,22,14,23
476,Sports equipments,41,582,2,2150,24,12,23
476,Clothes,41,1517,1,1600,28,36,27
476,Clothes,,,,700,16,10,20
476,Electronics,52,116,2,200,50,4,40
476,Books,44,226,1,7150,35,35,35
476,Books,30,218,1,2500,50,8,36
476,Sports equipments,53,823,17,1150,21,17,30
476,Books,53,849,6,283,19,5,15
476,Clothes,55,807,2,350,16,2,20
476,Computer accessories,38,249,1,200,18,21,12
476,Computer accessories,60,791,4,250,17,4,12
476,Beauty products,57,974,2,300,16,11,11
476,Clothes,53,3073,2,900,31,20,20
476,Clothes,31,205,1,600,35,6,35
476,Clothes,46,125,1,350,25,25,25
476,Home appliances,55,555,1,650,16,10,16
476,Office furnitures,60,445,3,750,34,8,30
476,Beauty products,54,808,7,6125,40,23,25
476,Home construction,37,1079,1,167,17,14,16
476,Beauty products,58,228,1,9650,55,35,30
476,Beauty products,48,437,1,13900,40,40,40
476,Books,36,450,1,9000,42,12,39
476,Books,45,106,1,825,29,18,20
476,Office furnitures,46,578,1,250,16,18,11
476,Agro products,48,620,1,550,33,7,11
476,Clothes,60,645,2,600,30,20,20
476,Home construction,57,721,1,1500,50,30,33
476,Home construction,49,586,1,350,16,6,19
476,Home construction,43,112,5,350,45,30,30
476,Home construction,,,,200,25,5,15
476,Clothes,47,372,1,400,37,15,27
476,Beauty products,40,1890,1,200,16,2,11
476,Home construction,55,1802,3,200,17,7,17
476,Home construction,59,905,4,650,26,10,22
476,Sports equipments,54,1047,2,2150,33,19,45
476,Sports equipments,53,1651,3,550,23,33,11
476,Home construction,46,280,1,1200,25,33,25
476,Clothes,51,847,1,2750,32,32,16
476,Beauty products,38,579,1,100,17,3,12
476,Books,57,1620,1,2350,16,40,16
476,Home construction,63,916,3,300,19,5,12
476,Office furnitures,43,1741,5,150,19,5,11
476,Books,34,1376,1,1000,31,13,20
476,Clothes,44,284,1,1650,36,19,43
476,Beauty products,50,544,4,18150,50,50,41
476,Clothes,51,719,6,4950,53,43,11
476,Clothes,37,159,5,400,18,4,12
476,Office furnitures,60,825,4,1050,19,20,17
476,Books,60,627,4,200,25,6,16
476,Books,40,275,1,150,16,2,20
476,Clothes,53,597,1,5417,47,44,44
476,Beauty products,58,362,4,200,24,2,17
476,Beauty products,41,2063,1,3000,30,10,20
476,Beauty products,58,591,1,150,19,4,11
476,Beauty products,44,346,1,300,20,20,20
476,Beauty products,41,1341,1,2400,16,16,16
476,Beauty products,54,826,4,500,20,10,15
476,Home construction,44,615,1,8200,30,35,30
476,Sports equipments,51,291,1,1500,45,15,35
476,Beauty products,35,494,2,300,30,17,24
476,Beauty products,47,343,4,11250,38,28,32
476,Beauty products,58,1919,5,1650,35,10,19
476,Beauty products,47,863,5,475,25,28,25
476,Beauty products,63,569,5,800,26,15,22
476,Beauty products,34,573,1,8100,37,41,37
476,Books,54,404,4,800,35,12,20
476,Computer accessories,54,607,1,300,25,3,20
476,Home appliances,58,438,8,250,16,2,11
476,Home appliances,34,894,1,150,21,7,14
476,Clothes,60,818,6,250,17,4,12
476,Books,42,96,1,150,16,7,11
476,Home construction,59,470,5,7800,33,35,33
476,Home construction,47,2356,1,100,39,9,11
476,Agro products,44,437,1,4850,50,12,50
476,Beauty products,56,1349,2,1100,27,10,20
476,Books,48,1416,1,200,16,16,16
476,Home construction,45,375,1,2000,30,12,16
476,Sports equipments,44,704,1,329,20,28,50
476,Clothes,60,709,2,850,32,5,30
476,Books,58,1364,6,4950,20,24,21
476,Computer accessories,55,548,1,500,16,10,16
476,Home appliances,51,1558,1,733,34,32,27
476,Books,60,218,1,350,45,8,45
476,Beauty products,55,223,1,26800,56,48,38
476,Clothes,54,487,1,300,16,11,11
476,Sports equipments,40,160,1,500,16,5,11
476,Housewares,51,153,1,145,18,9,14
476,Clothes,58,1497,1,950,30,20,30
476,Beauty products,50,1157,1,4700,28,27,31
476,Computer accessories,57,310,1,400,19,5,12
476,Beauty products,35,1185,1,4650,45,22,45
476,Computer accessories,41,1376,1,1613,18,18,15
476,Office furnitures,59,1492,3,2400,105,3,70
476,Home construction,57,679,5,7925,56,11,32
476,Beauty products,47,2116,1,1233,24,10,13
476,Office furnitures,46,850,1,2000,40,24,30
476,Home construction,58,296,2,100,17,9,11
476,Computer accessories,34,381,2,1000,40,40,40
476,Home appliances,57,284,1,850,34,23,42
476,Books,32,331,1,175,18,3,12
476,Books,28,293,1,150,16,15,15
476,Books,41,72,1,100,16,5,16
476,Home appliances,49,1729,1,2338,25,23,18
476,Agro products,40,945,1,225,16,3,11
476,Clothes,59,216,1,150,16,8,16
476,Beauty products,40,327,1,800,31,8,31
476,Clothes,48,451,1,250,16,16,11
476,Beauty products,53,1750,3,2800,105,3,70
476,Computer accessories,53,1440,3,100,18,6,11
476,Home construction,57,880,3,100,18,6,11
476,Clothes,,,,6050,50,18,40
476,Clothes,64,69,11,1050,42,11,35
476,Office furnitures,41,244,1,600,23,16,16
476,Home construction,57,416,1,950,16,25,20
476,Home appliances,50,1220,4,900,30,15,22
476,Home construction,29,654,3,200,16,6,16
476,Home construction,36,687,3,1950,85,9,20
476,Beauty products,46,1330,1,738,23,16,20
476,Computer accessories,35,565,5,1500,74,13,18
476,Home construction,41,1215,1,9675,42,47,33
476,Home construction,35,1047,7,1200,50,8,14
476,Sports equipments,60,751,3,150,17,4,12
476,Sports equipments,34,2243,5,950,43,9,23
476,Sports equipments,29,2113,8,27050,90,20,90
476,Beauty products,54,1023,2,200,18,8,18
476,Agro products,30,716,2,9900,50,32,37
476,Computer accessories,53,205,2,450,18,10,11
476,Books,45,499,3,250,19,4,14
476,Home appliances,44,1219,1,867,21,18,16
476,Office furnitures,49,3823,1,1350,31,33,31
476,Home construction,56,901,4,2000,17,29,17
476,Beauty products,43,251,1,150,19,5,16
476,Sports equipments,38,412,1,700,38,7,11
476,Clothes,63,199,6,1100,31,11,26
476,Home appliances,55,1593,3,850,16,35,11
476,Home construction,53,377,3,1300,17,7,12
476,Beauty products,46,208,1,500,16,10,16
476,Beauty products,59,470,1,683,35,14,21
476,Home construction,31,591,2,650,16,10,11
476,Books,52,177,4,200,16,5,15
476,Sports equipments,56,230,1,1825,40,14,33
476,Agro products,42,1931,3,3800,70,4,55
476,Clothes,42,1469,2,4450,34,29,11
476,Home construction,58,2357,6,2350,42,22,32
476,Agro products,28,854,4,800,23,10,23
476,Home appliances,43,1784,2,900,38,24,38
476,Beauty products,54,561,1,600,16,10,16
476,Clothes,55,490,1,150,16,18,16
476,Beauty products,47,760,2,300,16,13,13
476,Beauty products,59,443,5,150,16,5,11
476,Beauty products,47,740,1,327,18,8,10
476,Beauty products,50,1334,3,1175,54,10,33
476,Office furnitures,55,1506,2,150,20,10,11
476,Beauty products,22,309,2,100,16,9,12
476,Sports equipments,54,336,1,200,43,9,16
476,Sports equipments,59,760,3,650,33,6,22
476,Home construction,58,716,2,150,16,3,15
476,Books,58,1254,5,9450,105,17,14
476,Books,48,1761,2,300,16,4,18
476,Clothes,48,197,1,7350,25,62,25
476,Home appliances,60,718,5,950,16,2,20
476,Home construction,44,187,1,250,40,4,30
476,Computer accessories,58,290,1,1150,55,19,46
476,Computer accessories,58,490,6,400,21,7,15
476,Clothes,53,1263,1,1600,54,8,20
476,Home construction,60,313,6,7200,60,20,29
476,Beauty products,59,1691,1,20400,30,30,30
476,Sports equipments,50,572,5,50,18,18,12
476,Stationery,52,1293,1,2350,16,22,30
476,Clothes,44,712,1,2950,32,24,22
476,Clothes,44,339,1,450,19,5,13
476,Sports equipments,58,481,1,585,17,14,17
476,Clothes,58,255,1,500,20,13,15
476,Beauty products,43,236,2,150,20,20,20
476,Beauty products,43,582,1,1350,35,19,45
476,Beauty products,33,1107,2,300,22,10,15
476,Beauty products,31,707,1,700,26,5,15
476,Clothes,60,959,2,1100,25,5,13
476,Home appliances,51,937,3,1900,87,3,42
476,Shoes,51,138,1,200,34,13,12
476,Agro products,59,414,1,14850,35,46,35
476,Office furnitures,54,181,1,3150,23,4,21
476,Office furnitures,55,2325,3,1600,40,20,40
476,Office furnitures,37,436,1,3100,30,30,25
476,Beauty products,59,1663,5,750,30,8,20
476,Home appliances,37,346,1,200,19,6,15
476,Office furnitures,54,3831,1,350,21,21,15
476,Home construction,55,1170,1,850,40,28,25
476,Office furnitures,48,596,6,1600,95,16,16
476,Sports equipments,56,613,1,6800,40,19,35
476,Electronics,44,1519,3,21800,53,44,53
476,Home construction,63,3140,11,600,16,5,11
476,Computer accessories,,,,1400,35,10,35
476,Agro products,33,189,1,5400,70,32,18
476,Clothes,46,129,1,100,16,5,16
476,Office furnitures,58,828,1,1150,16,30,12
476,Office furnitures,,,,200,16,3,12
476,Home construction,,,,150,16,16,16
476,Sports equipments,56,1101,1,3500,17,28,24
476,Home construction,44,549,1,400,23,15,19
476,Sports equipments,43,2949,3,800,18,22,18
476,Sports equipments,51,747,2,11400,16,2,11
476,Home construction,59,305,2,4000,45,15,35
476,Office furnitures,59,605,1,450,27,10,17
476,Beauty products,59,1224,3,150,20,20,20
476,Home construction,41,504,3,5100,26,26,46
476,Home construction,57,938,4,5400,16,50,16
476,Clothes,45,319,2,1500,18,35,29
476,Home appliances,57,200,4,433,24,13,17
476,Beauty products,60,1281,3,1000,23,13,23
476,Beauty products,55,684,1,950,22,9,57
476,Beauty products,55,1889,4,550,32,11,22
476,Beauty products,57,369,3,3900,45,15,35
476,Beauty products,59,497,2,900,50,11,11
476,Beauty products,47,1621,2,150,16,20,16
476,Beauty products,35,833,1,450,19,27,27
476,Beauty products,35,313,1,1550,37,10,20
476,Beauty products,54,797,1,3300,19,35,31
476,Beauty products,41,909,1,383,21,16,22
476,Beauty products,54,609,1,1625,40,5,30
476,Agro products,34,434,2,760,26,16,20
476,Clothes,47,728,7,6650,34,50,30
476,Beauty products,60,429,1,1800,35,8,30
476,Beauty products,63,253,7,50,16,5,11
476,Home construction,60,765,2,550,90,15,15
476,Home construction,54,478,5,9500,50,42,32
476,Home construction,53,882,1,6300,30,30,30
476,Home construction,56,244,2,1000,60,15,15
476,Home construction,59,1085,1,2667,25,27,23
476,Home construction,45,605,1,200,20,2,14
476,Home construction,60,1089,1,1100,16,19,15
